@RELATION bodyguard

@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE class {left2right other right2left }
@DATA
11.8375, 10.0632, 10.5963, 8.89302, 2.18664, 9.06918, 6.52355, 8.45604, 9.61975, 4.39704, 8.11313, 7.73142, 4.17315, 10.0001, 10.467, 10.168, 11.5095, 9.69341, 10.2911, 5.95125, 5.21058, 4.56781, 5.95333, 6.16448, 3.94772, 4.53548, 2.14564, 1.6264, 5.33972, 10.6946, 0.83293, 0.759738, 2.8153, 5.93725, 4.68323, 7.0324, 4.25861, 1.93819, 6.60471, 7.53243, right2left
10.7238, 9.12033, 9.4157, 7.92728, 2.6427, 8.58589, 6.78095, 8.24079, 9.8573, 4.93567, 6.74584, 6.94631, 4.93154, 8.901, 9.70376, 9.58478, 10.6965, 8.5609, 9.4976, 7.00433, 4.661, 4.26232, 6.10565, 6.55457, 3.84196, 4.35754, 2.14095, 1.79861, 4.78385, 9.79436, 1.09042, 0.855533, 2.60621, 6.39966, 4.01097, 5.77167, 3.86671, 2.03356, 5.3302, 6.64291, right2left
17.89, 18.9767, 14.4101, 18.4379, 5.72795, 13.3264, 7.32387, 11.9325, 15.329, 6.13233, 17.1832, 10.4728, 6.73773, 18.3091, 16.2255, 16.8628, 14.5821, 11.3231, 19.5401, 8.79816, 2.38709, 2.27207, 5.7992, 5.34365, 1.45823, 2.15088, 0.45543, 4.54753, 2.28535, 17.868, 0.624652, 0.556969, 0.769564, 8.33958, 2.44111, 4.41947, 1.90143, 4.1482, 5.41567, 6.34883, right2left
23.8806, 21.6391, 21.8307, 20.8335, 8.76378, 20.6973, 7.05888, 20.5631, 19.9524, 11.593, 20.2335, 17.7629, 10.8756, 21.939, 22.0001, 20.1325, 19.4137, 20.482, 22.0562, 14.0819, 1.01971, 1.45765, 1.22961, 0.23827, 0.912495, 1.19348, 2.51811, 13.443, 0.617538, 20.7985, 5.65307, 6.23002, 2.52952, 11.5876, 0.630968, 0.685665, 1.32278, 8.67838, 0.874166, 1.04297, right2left
15.8073, 15.1161, 12.9169, 15.14, 4.85119, 11.3556, 7.80005, 10.7272, 13.154, 5.61773, 14.7587, 9.75599, 6.0155, 16.062, 14.1515, 14.78, 13.9127, 10.3328, 15.8017, 8.36562, 3.43813, 3.1229, 7.20259, 7.09051, 2.65644, 3.22727, 1.32266, 3.08491, 3.69239, 17.6732, 0.759212, 0.760267, 1.59746, 7.7106, 3.75039, 5.9792, 2.94399, 2.81111, 6.83916, 7.76231, right2left
14.3539, 13.409, 13.0494, 12.8458, 4.61267, 10.847, 7.64498, 12.236, 13.0864, 5.56254, 12.6462, 10.7757, 5.44632, 13.9733, 13.1269, 13.3266, 14.7288, 13.1125, 13.7955, 8.23997, 3.90621, 4.42987, 5.62953, 5.11281, 3.52352, 4.26195, 1.97102, 3.75095, 3.67992, 15.2651, 1.21511, 1.01949, 2.49299, 8.12565, 2.88949, 4.26085, 3.53545, 3.74835, 3.78786, 4.47208, right2left
23.2171, 20.7342, 18.5986, 20.0593, 5.38627, 19.935, 6.04439, 16.7667, 18.169, 8.07127, 19.3533, 14.0905, 9.2952, 21.1268, 21.0757, 18.3134, 17.8024, 15.5484, 21.2263, 12.1159, 1.15468, 0.302059, 1.63603, 1.10957, 0.609365, 0.156819, 0.48682, 8.72083, 1.04605, 19.509, 2.13089, 2.65942, 0.57476, 9.79338, 1.55064, 1.48688, 0.535557, 5.91044, 1.46982, 2.89944, right2left
22.9628, 20.707, 20.6053, 19.9156, 6.1492, 19.7795, 6.68839, 20.7155, 19.6972, 11.1052, 19.3157, 16.5398, 11.8436, 21.0212, 21.0823, 17.0132, 16.626, 19.2262, 21.1384, 14.7498, 0.806616, 1.53843, 1.23902, 0.637453, 0.760276, 1.3395, 2.1446, 11.7111, 0.617111, 17.7992, 4.6908, 5.67754, 2.01513, 12.0351, 0.724764, 0.624837, 1.1154, 5.91742, 0.818939, 1.1893, right2left
20.4304, 17.9781, 16.1119, 17.2874, 5.82312, 17.151, 6.91799, 14.697, 16.6227, 6.42326, 16.5956, 11.6633, 9.76769, 18.36, 18.2353, 14.3864, 13.3478, 13.2543, 18.4619, 10.995, 1.39561, 0.355398, 2.35928, 1.78207, 0.850064, 0.469115, 0.451927, 7.75902, 1.42665, 15.6004, 1.62003, 1.85629, 0.351505, 9.67986, 1.91477, 2.00996, 0.617301, 6.27838, 2.02059, 4.10178, right2left
22.6204, 19.2085, 23.0821, 20.8373, 10.3652, 17.8847, 8.73523, 21.4796, 18.2591, 13.046, 20.6274, 19.0666, 11.0122, 20.3993, 18.1958, 15.5752, 18.9943, 19.8665, 19.5725, 13.7692, 2.73549, 3.85462, 1.60276, 1.21789, 3.28299, 4.16037, 6.5134, 10.2731, 2.39679, 17.7378, 8.7443, 8.76829, 5.96191, 13.0294, 2.03149, 0.827226, 2.87127, 8.62494, 1.74191, 1.28532, right2left
23.4558, 21.1644, 22.3156, 20.3823, 7.64363, 20.0642, 7.62336, 20.9219, 19.1209, 12.2032, 19.5153, 18.214, 11.874, 21.3958, 21.1545, 16.4369, 17.4101, 21.2471, 21.4576, 14.6309, 1.86199, 2.74267, 1.64532, 0.645859, 1.92342, 2.3686, 3.98604, 11.1348, 1.66752, 17.7149, 6.50876, 6.11124, 3.4274, 13.4191, 1.45951, 1.3661, 2.155, 6.82439, 1.16717, 2.24742, right2left
20.5016, 18.2552, 18.3564, 17.4545, 6.18521, 17.3183, 7.51569, 18.2543, 20.4842, 10.2064, 16.8545, 14.2852, 13.3606, 18.56, 18.6211, 17.9236, 16.962, 17.0896, 18.6772, 16.0708, 0.539897, 1.37272, 1.71897, 0.776475, 0.472372, 1.3484, 1.82064, 11.12, 0.181788, 18.5018, 4.63476, 4.72954, 1.70458, 12.024, 0.500878, 0.465204, 0.577061, 6.20514, 1.03877, 1.80613, right2left
21.6615, 19.2923, 15.9077, 18.6143, 5.03986, 17.8127, 7.34855, 14.9202, 18.4506, 7.49568, 18.0144, 11.9314, 8.97512, 19.7199, 19.781, 21.0039, 15.9499, 13.367, 19.837, 10.7001, 0.479599, 0.842276, 2.99704, 2.90857, 0.510679, 1.07055, 0.526016, 7.23096, 0.714631, 18.4532, 1.83915, 2.13605, 0.938489, 9.43188, 1.63227, 1.9716, 0.612338, 5.42374, 2.53099, 3.06713, right2left
26.0238, 23.6613, 20.3613, 22.9767, 5.34553, 21.7625, 6.76986, 18.335, 16.9813, 8.80172, 22.3768, 16.3855, 8.93806, 24.0822, 24.1433, 19.6115, 17.3155, 17.7957, 24.1994, 11.8129, 0.425608, 0.9183, 1.14779, 1.86354, 0.923717, 1.44117, 1.52455, 8.80674, 0.915096, 20.314, 3.20397, 3.74509, 2.02065, 10.4115, 1.44005, 1.16826, 1.14948, 5.45162, 2.04137, 1.15712, right2left
21.1025, 18.794, 17.1878, 18.0553, 5.23152, 17.9191, 7.05992, 17.1389, 20.8608, 8.98701, 17.4554, 13.1615, 12.0384, 19.1609, 19.222, 19.9736, 17.0387, 15.3261, 19.278, 13.4029, 0.169769, 0.636851, 1.7486, 1.53411, 0.39008, 0.896408, 0.993277, 10.0673, 0.247465, 18.4988, 2.97832, 3.78918, 1.33521, 10.6298, 0.670964, 0.729359, 0.285362, 5.9905, 1.32374, 1.83762, right2left
10.916, 7.89402, 10.1262, 7.96643, 3.70415, 6.78942, 4.43012, 7.79727, 6.0172, 2.48145, 6.33546, 7.19908, 4.50857, 8.85847, 6.53479, 4.65777, 6.02174, 8.2322, 8.3557, 4.04756, 6.25135, 3.91989, 8.13641, 7.97024, 4.32578, 3.68891, 2.63772, 1.85972, 6.36701, 6.58427, 0.835404, 0.643137, 3.01519, 3.79679, 6.26971, 6.87106, 3.89179, 2.89536, 5.32802, 10.1328, right2left
20.4736, 18.1667, 16.4962, 17.4264, 5.59193, 17.2902, 6.84169, 15.4884, 20.1979, 8.3974, 16.8265, 12.4747, 10.9812, 18.532, 18.5931, 19.6192, 16.3865, 14.5529, 18.6492, 12.5149, 1.07452, 0.74704, 1.95339, 1.14876, 0.305938, 0.462624, 0.52512, 9.23346, 0.607922, 17.7719, 2.30791, 2.83925, 0.46792, 10.1631, 0.931106, 1.56126, 0.764835, 6.75844, 1.62474, 3.26154, right2left
22.2934, 19.9438, 17.088, 19.2463, 5.39788, 19.1101, 7.21668, 16.015, 20.0451, 8.40585, 18.6463, 13.0999, 10.5685, 20.3518, 20.4129, 21.9147, 17.0899, 14.6913, 20.469, 12.1345, 0.366023, 0.754728, 1.94766, 1.8197, 0.456625, 0.958486, 0.91407, 8.77657, 0.412153, 19.2807, 2.45634, 2.86712, 1.19853, 10.2213, 1.00712, 1.08456, 0.401992, 6.41331, 1.93324, 2.28867, right2left
21.9452, 19.618, 21.8698, 18.7669, 8.19733, 18.6448, 8.18369, 19.483, 18.1754, 11.5584, 18.0413, 17.6519, 10.9284, 19.8274, 19.7556, 15.4914, 17.4495, 19.6679, 19.9236, 13.6854, 2.44996, 2.91386, 1.54152, 0.622879, 2.06642, 2.8454, 4.6782, 10.1893, 1.55123, 17.1256, 6.49236, 6.01893, 3.70286, 14.1269, 1.33507, 1.23692, 2.07266, 6.95091, 1.0717, 2.19917, right2left
5.48156, 3.01146, 5.37163, 4.45009, 0.610275, 1.98303, 2.3578, 4.51087, 3.5779, 3.13103, 3.76243, 2.9057, 2.28972, 3.77535, 2.07026, 2.77857, 2.21438, 2.95624, 3.22575, 2.29065, 7.54969, 6.14122, 7.51994, 8.33206, 5.6946, 5.66349, 4.6335, 0.21169, 6.43253, 3.2445, 3.04533, 3.61382, 5.20091, 4.84835, 7.92469, 9.68715, 7.11576, 0.846668, 8.71856, 8.64057, right2left
28.7233, 24.7931, 24.454, 27.1028, 7.87853, 23.2741, 7.59593, 19.6122, 17.0814, 10.2112, 24.0147, 25.0112, 9.83452, 26.1118, 23.2237, 14.3975, 18.0632, 23.5907, 25.2018, 12.5915, 3.26283, 4.10529, 1.64386, 1.45501, 4.41183, 4.48804, 7.95406, 9.09536, 3.45295, 16.8928, 8.69864, 9.97488, 7.63959, 10.7532, 2.88956, 1.9826, 4.41505, 7.49468, 2.51803, 0.971913, right2left
17.1591, 14.9129, 15.0187, 14.112, 6.4448, 13.9758, 8.54949, 14.9118, 17.1416, 9.58157, 13.512, 10.9474, 13.125, 15.2175, 15.2786, 16.7797, 14.742, 13.7537, 15.3347, 14.4885, 0.877037, 1.57868, 2.66348, 1.7498, 0.489617, 1.66512, 1.52144, 7.74679, 0.311925, 15.1644, 3.51432, 3.44632, 1.11642, 11.6078, 0.769894, 0.845607, 0.503343, 6.3076, 1.43367, 3.43417, right2left
15.251, 13.8954, 13.9557, 12.4597, 5.76608, 13.2926, 7.75193, 10.2724, 13.7869, 4.68516, 11.5571, 10.1185, 6.93417, 13.5865, 14.508, 13.8557, 14.1952, 11.1709, 14.0645, 9.12168, 3.29938, 2.80578, 6.15301, 5.70055, 1.98031, 2.25949, 0.645708, 4.25649, 3.06473, 14.3547, 0.450222, 0.340513, 0.585772, 7.77213, 3.62924, 5.43162, 2.5628, 4.14303, 5.09137, 7.04127, right2left
19.071, 17.5976, 14.0545, 17.0004, 6.20019, 14.4915, 7.51916, 12.5784, 16.3487, 5.47433, 16.3848, 10.0909, 7.46016, 18.106, 17.401, 18.0437, 14.1377, 11.3085, 18.2232, 9.52027, 2.47495, 2.16806, 5.52391, 5.017, 1.46046, 1.72046, 0.306673, 4.73341, 2.32896, 16.8006, 0.482594, 0.590378, 0.358573, 7.92539, 3.21878, 4.54061, 2.05062, 4.49806, 4.13058, 6.43164, right2left
18.3733, 18.8947, 15.5558, 19.0253, 5.24509, 14.1439, 7.43482, 12.8083, 15.7808, 6.33118, 17.6889, 11.7472, 6.96341, 18.8341, 16.9163, 17.346, 15.8657, 12.5403, 19.4746, 9.06412, 2.16738, 1.95123, 4.8073, 4.75031, 1.47098, 1.54707, 0.335471, 5.33216, 2.3178, 19.2354, 0.666266, 0.507704, 0.501054, 8.441, 2.24067, 4.36269, 2.07464, 4.79796, 4.49802, 5.79618, right2left
22.1538, 19.7967, 16.6618, 19.1066, 5.13775, 18.0116, 7.02555, 15.9784, 19.1009, 7.79321, 18.5067, 12.6845, 9.52558, 20.2122, 20.0115, 21.7504, 16.6994, 14.1008, 20.3293, 11.1936, 0.650051, 0.855416, 2.65654, 2.34631, 0.485619, 0.819791, 0.325747, 7.74788, 0.727511, 19.066, 1.83375, 2.09594, 0.542912, 9.62027, 1.07374, 1.68456, 0.796597, 5.75091, 2.66925, 3.11234, right2left
22.9267, 20.5842, 17.8709, 19.8795, 4.99576, 19.7434, 6.8876, 16.8746, 18.8759, 8.46998, 19.2796, 13.8787, 10.7061, 20.9851, 21.0462, 20.8712, 17.1917, 15.5294, 21.1023, 12.5414, 0.144772, 0.554367, 1.76987, 1.57902, 0.280308, 0.928845, 0.780127, 9.0764, 0.311042, 19.9734, 2.3175, 2.93171, 1.20094, 10.1172, 0.913625, 0.908841, 0.461291, 5.82582, 1.58238, 1.57528, right2left
14.2988, 14.3019, 14.3307, 14.0217, 4.88798, 10.1048, 6.93388, 11.9105, 10.2689, 4.32642, 11.1696, 11.8813, 6.55601, 12.7265, 11.3281, 10.9991, 10.6417, 10.9191, 12.5167, 6.7994, 2.95473, 1.60504, 5.37254, 4.93225, 2.21651, 1.56801, 0.947397, 3.95939, 3.17573, 12.5485, 1.11788, 0.875716, 1.055, 6.91446, 4.01163, 4.81818, 2.15661, 4.07823, 5.59264, 7.0668, right2left
25.9459, 23.5835, 20.2874, 22.8987, 5.55974, 21.5199, 6.30744, 18.4015, 16.8785, 8.52941, 22.2988, 16.3116, 8.71559, 24.0043, 23.4249, 19.2667, 17.698, 17.7234, 24.1215, 11.8518, 0.846271, 1.0318, 1.45599, 1.98955, 0.546842, 0.799317, 0.920285, 9.3582, 1.05851, 20.9022, 2.84141, 3.07539, 1.15576, 9.97523, 0.950221, 1.64993, 1.34279, 5.58383, 2.15694, 2.22141, right2left
25.9415, 21.5345, 21.8984, 22.6931, 6.58145, 20.1537, 6.20633, 19.234, 17.1219, 9.59427, 21.5985, 18.0721, 7.86623, 23.0577, 20.108, 18.5251, 16.575, 18.773, 22.064, 11.2177, 0.704398, 0.421205, 0.632597, 0.559893, 1.20156, 0.510604, 2.38163, 9.81875, 0.960961, 18.0003, 4.9641, 6.30193, 2.58133, 10.1772, 1.17512, 0.621338, 0.928872, 6.56759, 1.12803, 0.893889, right2left
28.6848, 23.8741, 23.639, 25.6377, 7.19539, 22.2759, 7.85551, 19.5009, 16.0832, 9.93126, 23.0164, 23.705, 8.83627, 25.1135, 22.2254, 13.3993, 17.222, 22.9019, 24.5938, 11.5932, 2.53158, 2.86101, 2.18598, 1.82751, 2.87205, 3.99846, 5.71076, 8.09711, 2.45517, 15.7591, 8.71252, 9.4315, 6.24544, 10.7449, 2.02545, 1.75408, 3.93336, 6.67661, 3.12631, 1.07977, right2left
20.7134, 18.4201, 17.1465, 17.6663, 5.23105, 17.5301, 6.81418, 17.5657, 20.696, 8.97812, 17.0663, 13.1138, 12.2055, 18.7718, 18.8329, 19.5893, 16.9065, 15.3547, 18.889, 13.541, 0.247745, 0.760449, 1.75604, 1.07483, 0.139109, 0.847232, 0.75997, 10.3225, 0.135466, 18.2497, 2.68769, 3.59079, 0.819931, 10.5811, 0.632342, 0.70532, 0.373376, 5.92799, 1.31846, 1.83478, right2left
17.0085, 17.107, 14.3425, 17.6347, 5.19317, 12.5341, 7.72614, 12.242, 14.7648, 5.33723, 15.4596, 11.4779, 6.53635, 16.6818, 14.9968, 15.9812, 15.6265, 12.0844, 17.6349, 8.82653, 3.33557, 2.8584, 5.80585, 6.07772, 2.22293, 2.26575, 0.673273, 3.98819, 3.52675, 19.2694, 0.266485, 0.364049, 0.806831, 7.9466, 2.39579, 5.518, 2.86399, 4.35316, 4.25304, 7.7545, right2left
16.1721, 13.5554, 14.3704, 13.6762, 8.27196, 12.5261, 8.40652, 14.7329, 15.8846, 10.4425, 13.5183, 10.0089, 14.0811, 14.2911, 13.4317, 15.2323, 12.6267, 12.3383, 13.9961, 15.7343, 0.647657, 1.10769, 2.1775, 1.65558, 0.631061, 1.31667, 1.47477, 8.75284, 0.48635, 14.106, 3.35525, 3.81563, 1.4676, 12.2594, 0.54413, 0.781518, 0.48296, 7.17461, 1.30592, 3.01314, right2left
25.6151, 23.4406, 23.6508, 22.568, 8.54604, 21.993, 8.13612, 21.5594, 15.8004, 10.94, 21.968, 21.2202, 8.55344, 23.6735, 21.9426, 13.1164, 16.987, 23.3851, 23.7907, 11.3104, 2.11505, 3.34921, 1.66284, 0.870317, 2.30832, 3.24902, 5.82625, 7.81428, 1.59961, 15.4423, 8.15924, 8.07925, 4.90367, 12.6344, 1.05304, 0.81752, 2.55325, 6.65763, 1.81164, 0.984501, right2left
21.551, 19.1889, 15.9023, 18.5038, 5.47733, 17.1864, 7.19059, 13.7737, 18.2977, 7.40464, 17.9039, 11.9262, 8.91797, 19.6094, 19.6185, 20.6544, 15.9445, 13.3419, 19.7266, 10.6976, 1.14712, 1.23771, 3.40831, 2.88666, 0.497293, 0.987195, 0.359498, 7.30715, 0.997064, 18.4028, 1.27071, 1.24453, 0.397854, 9.32614, 1.73417, 2.17148, 0.844568, 5.74396, 2.95192, 4.14296, right2left
18.5901, 16.1578, 15.8809, 15.4163, 6.05724, 15.2937, 7.37726, 15.7356, 17.9342, 8.35883, 14.695, 11.5401, 11.6695, 16.4783, 16.4111, 16.6302, 15.0764, 13.821, 16.5753, 13.1742, 1.33395, 0.84788, 2.13601, 1.10601, 0.538556, 0.561633, 0.933235, 8.26956, 0.719994, 15.8586, 2.64228, 3.47415, 0.486391, 10.2629, 0.962451, 1.39971, 0.677441, 7.13145, 0.774697, 3.83475, right2left
19.038, 15.4912, 15.703, 15.9908, 7.57728, 14.2146, 4.82303, 11.0508, 14.1606, 6.59582, 15.3909, 12.2892, 10.3507, 17.0964, 14.1695, 12.8114, 9.8605, 12.2244, 16.1252, 10.1295, 3.14559, 3.70486, 2.91086, 3.1784, 2.7532, 4.06473, 4.12978, 9.39161, 2.47083, 12.9916, 5.02952, 5.75863, 3.78169, 6.65134, 2.61508, 2.3828, 2.65042, 7.14908, 3.13932, 2.66163, right2left
24.8761, 22.6726, 23.9313, 21.829, 9.92478, 21.6928, 8.6119, 20.6897, 20.1465, 12.3819, 21.2291, 19.8305, 12.6976, 22.9345, 22.9956, 17.4626, 19.2605, 22.6971, 23.0517, 15.0062, 1.13368, 2.22308, 1.27719, 1.17764, 1.85087, 2.74024, 4.70027, 12.1604, 1.13701, 19.0388, 7.90495, 7.88791, 4.60805, 12.8332, 1.19862, 0.556617, 1.80324, 8.74779, 1.69922, 0.377496, right2left
21.91, 19.6001, 17.7601, 18.8629, 6.46079, 18.7267, 7.6246, 17.6558, 18.9717, 8.49467, 18.2629, 13.7464, 11.4225, 19.9684, 20.0295, 18.4585, 17.3735, 15.6946, 20.0856, 14.2261, 1.0551, 1.25763, 2.47742, 2.22188, 0.816751, 1.41869, 1.54377, 10.9813, 0.760095, 17.9415, 3.37229, 3.96984, 1.70796, 11.1075, 1.15431, 1.28741, 0.869474, 7.27112, 2.32055, 2.47527, right2left
12.6629, 12.08, 12.6301, 12.409, 4.41865, 8.3992, 5.41977, 10.9139, 8.8322, 4.16183, 9.56526, 11.3607, 4.82388, 11.016, 9.50682, 9.0983, 9.97762, 10.1972, 10.8115, 5.67712, 2.51744, 1.29061, 3.95875, 3.60959, 2.08781, 1.30094, 1.19877, 2.76773, 2.82555, 10.9371, 1.05168, 0.964453, 1.43989, 5.17518, 3.5546, 3.96439, 1.92396, 3.83542, 4.53776, 4.94011, right2left
24.4798, 22.0706, 22.0854, 21.3076, 6.53204, 21.1849, 6.73151, 20.7786, 19.8659, 11.1358, 20.5879, 17.7077, 10.5624, 22.3702, 22.3047, 17.182, 16.9354, 19.7273, 22.4674, 13.7693, 1.29153, 0.979166, 1.08871, 0.227598, 1.16882, 0.773288, 1.93619, 11.8403, 1.07351, 18.0188, 4.25786, 5.38995, 2.12405, 11.0657, 1.06285, 1.12983, 1.24229, 6.16226, 0.667154, 1.01727, right2left
16.0213, 14.6285, 13.7377, 16.6134, 6.24051, 12.6339, 5.48265, 11.146, 12.0144, 5.44836, 14.8093, 10.7161, 5.74976, 14.9921, 13.0557, 12.6507, 8.94322, 9.8994, 14.7867, 8.81034, 2.08021, 1.62377, 1.39898, 2.55017, 1.755, 1.62901, 1.37086, 6.70899, 2.35449, 12.9958, 2.03961, 2.38162, 1.33315, 6.08449, 2.60341, 3.01743, 1.82442, 5.58943, 3.10136, 2.85714, right2left
23.5949, 21.2117, 22.3927, 20.4182, 6.93078, 20.2959, 6.90775, 21.1353, 18.308, 11.1719, 19.6942, 18.0954, 11.0611, 21.4792, 21.4091, 15.6241, 16.6629, 20.8636, 21.5757, 13.8181, 1.28543, 0.866099, 0.96072, 0.236539, 0.995604, 1.11717, 2.41523, 10.3219, 0.89089, 16.9258, 5.29711, 6.1137, 2.36847, 11.4284, 0.709076, 1.00693, 1.28979, 6.07205, 0.744448, 1.32927, right2left
22.293, 20.0906, 21.3955, 19.2458, 7.30196, 19.1096, 8.54405, 20.0456, 17.5045, 12.3367, 18.6459, 17.2965, 10.2575, 20.3514, 20.4125, 14.8205, 16.6311, 20.1115, 20.4685, 13.0145, 0.876293, 2.00762, 1.22415, 1.1921, 1.31682, 2.50868, 3.55754, 9.51837, 0.860407, 16.4013, 6.59695, 6.21517, 3.16694, 13.7017, 0.934361, 0.435424, 1.22641, 6.1195, 0.837668, 0.765755, right2left
19.3169, 17.0518, 16.6532, 16.2697, 6.31262, 16.1335, 8.19849, 16.4329, 19.2994, 10.1161, 15.6698, 12.596, 13.6667, 17.3752, 17.4363, 18.8876, 16.424, 15.1949, 17.4924, 14.9395, 0.757833, 1.35965, 2.35285, 1.96443, 0.711951, 1.59399, 1.69912, 9.91472, 0.453189, 17.1458, 4.20656, 4.58742, 1.51763, 11.7594, 0.90981, 0.929574, 0.370779, 6.84836, 1.74537, 2.82564, right2left
23.205, 23.1056, 19.2277, 22.4768, 5.29875, 19.5867, 6.08764, 17.1233, 16.8503, 7.27802, 21.7418, 15.2698, 8.44174, 23.5339, 22.4411, 18.8396, 18.3516, 16.3459, 23.6286, 11.3605, 1.32539, 0.475625, 1.63417, 1.78999, 0.731026, 0.377829, 0.473323, 7.97242, 1.2628, 21.7945, 2.00877, 2.40383, 0.620946, 9.47951, 1.55497, 2.4673, 1.43807, 5.24036, 2.81217, 3.214, right2left
17.6326, 17.7834, 16.7831, 17.2968, 4.99178, 13.4487, 6.67911, 13.4272, 12.7983, 6.09262, 14.4268, 12.8111, 8.15062, 16.272, 14.9664, 14.3261, 11.6753, 12.6034, 16.0483, 9.03684, 1.53774, 0.6581, 2.97341, 3.12165, 1.47613, 0.578859, 0.691598, 6.43159, 1.89812, 15.8298, 1.50693, 1.44079, 0.648449, 8.59925, 2.57842, 3.06491, 1.17219, 4.8482, 3.4964, 4.56719, right2left
28.1875, 22.5571, 24.3052, 25.1403, 7.59525, 20.8997, 9.56441, 21.5567, 14.707, 9.84669, 21.6403, 23.8927, 7.46012, 23.7374, 20.8493, 12.0231, 17.6159, 23.343, 23.2177, 10.2171, 2.98064, 4.34908, 2.18014, 1.81698, 3.61386, 5.06124, 8.10302, 6.72096, 2.51873, 14.9719, 9.84052, 9.2256, 7.5059, 13.8848, 2.10047, 1.09126, 3.66009, 7.32253, 2.68547, 1.09735, right2left
24.0943, 21.8781, 22.7894, 21.0471, 7.26731, 20.9109, 8.08009, 21.3426, 17.4022, 12.2616, 20.4472, 18.6984, 10.1552, 22.1527, 22.2138, 14.7182, 16.5733, 21.7744, 22.2699, 12.9122, 0.980638, 2.21324, 1.64325, 1.03236, 1.5665, 2.51196, 3.82119, 9.41608, 0.861675, 16.3151, 7.24579, 7.06661, 3.60933, 13.6157, 0.990969, 0.536297, 1.42347, 6.06557, 1.13376, 0.440112, right2left
25.1063, 22.8258, 21.9256, 22.0592, 6.03606, 21.923, 7.04981, 19.4903, 18.7507, 10.2202, 21.4593, 17.8825, 10.3043, 23.1647, 23.2258, 16.0668, 16.227, 20.2735, 23.2819, 12.8471, 0.364781, 1.02332, 1.11675, 0.961611, 0.786309, 1.42869, 2.51647, 10.7048, 0.466978, 17.0507, 5.14818, 6.60042, 3.05278, 11.2747, 0.796656, 0.385683, 0.9684, 5.5694, 1.54033, 0.345158, right2left
15.4704, 14.6958, 13.322, 16.6928, 6.48615, 12.1147, 7.32736, 11.9612, 13.5221, 7.85272, 16.4045, 9.4976, 9.30534, 15.9058, 13.8214, 14.7456, 9.41589, 9.33883, 15.2713, 11.038, 0.563372, 0.554438, 1.98974, 1.81439, 0.62127, 0.538299, 0.931196, 7.0364, 0.596981, 13.7479, 1.77935, 2.14208, 0.978088, 9.19063, 1.37862, 1.26151, 0.272025, 6.12835, 1.29339, 3.5167, right2left
26.8296, 24.5546, 22.7127, 23.7824, 6.65817, 23.6462, 7.42283, 18.9854, 17.8257, 9.78183, 23.1825, 19.8777, 9.95155, 24.888, 23.9679, 15.1417, 16.3184, 22.3357, 25.0052, 12.462, 0.58944, 1.21618, 1.03499, 1.0632, 1.01087, 1.67944, 3.60766, 9.83958, 0.667047, 16.4933, 6.6732, 8.07195, 4.0403, 10.8295, 0.687273, 0.344459, 1.21747, 5.69596, 1.50103, 0.379903, right2left
16.7386, 17.6066, 15.6899, 19.3927, 5.59323, 13.0293, 6.43736, 13.6849, 14.3694, 7.87819, 17.917, 12.0455, 8.88344, 16.8118, 14.9119, 16.5831, 11.5994, 11.4691, 16.7659, 11.5594, 0.830174, 0.309343, 2.33946, 2.16205, 0.781208, 0.422655, 0.884981, 8.01247, 1.12008, 16.2883, 2.11912, 2.32793, 1.10469, 10.0056, 1.23254, 2.10403, 0.677143, 5.79736, 2.83012, 3.02051, right2left
