@RELATION appcontest 
 
@ATTRIBUTE acc_magx_min NUMERIC 
@ATTRIBUTE acc_magx_max NUMERIC 
@ATTRIBUTE acc_magx_abs_mean NUMERIC 
@ATTRIBUTE acc_magy_min NUMERIC 
@ATTRIBUTE acc_magy_max NUMERIC 
@ATTRIBUTE acc_magy_abs_mean NUMERIC 
@ATTRIBUTE acc_magz_min NUMERIC 
@ATTRIBUTE acc_magz_max NUMERIC 
@ATTRIBUTE acc_magz_abs_mean NUMERIC 
@ATTRIBUTE acc_mag_mean NUMERIC 
@ATTRIBUTE acc_magz_peakfreq NUMERIC 
@ATTRIBUTE acc_magz_spectralslope NUMERIC 
@ATTRIBUTE class {left2right,right2left,other} 
 
@DATA 
5.58786,6.09453,5.85754,1.75568,2.13531,1.97261,6.95404,7.15291,7.05626,9.38133,1.98,-0.425393,other
5.67615,6.13687,5.88492,1.75568,2.07246,1.92106,6.90825,7.16308,7.04532,9.37965,2.45,-0.429057,other
5.67615,6.13687,5.90266,1.82481,2.05675,1.91704,6.90825,7.16308,7.02927,9.3776,2.97,-0.423768,other
5.74573,6.06296,5.90378,1.68969,2.05675,1.89471,6.94431,7.19121,7.03344,9.37689,2.06,-0.407554,other
5.74573,6.06296,5.91429,1.68969,2.02847,1.86705,6.91543,7.19121,7.03086,9.37589,2,-0.419622,other
5.83925,6.10784,5.93289,1.69628,1.95574,1.84099,6.91543,7.10637,7.02881,9.38072,1.96,-0.428077,other
5.83925,6.10784,5.94616,1.71648,1.94437,1.84559,6.90541,7.10591,7.01699,9.38114,0.505,-0.414663,other
5.83925,6.10784,5.96912,1.71648,1.94437,1.84193,6.90541,7.10591,6.99419,9.37798,0.515,-0.405282,other
5.90658,6.07014,5.9801,1.77289,1.91444,1.84324,6.91618,7.04951,6.97915,9.3739,4.545,-0.412443,other
5.87681,6.07014,5.97615,1.78157,1.93539,1.84278,6.89717,7.04038,6.98385,9.37481,4.41,-0.425347,other
5.87681,6.07014,5.97871,1.78157,1.93539,1.84306,6.89717,7.04936,6.98412,9.3767,3.395,-0.42975,other
5.87681,6.06131,5.97398,1.79174,1.93539,1.84078,6.89717,7.04936,6.9855,9.37423,3.43,-0.425451,other
5.90703,6.05008,5.97264,1.79159,1.89723,1.83924,6.91558,7.04936,6.98468,9.37242,13.72,-0.425414,other
5.86993,6.08795,5.9765,1.79144,1.92162,1.84108,6.90735,7.04023,6.98259,9.3737,4.9,-0.42529,other
5.83192,6.10724,5.98067,1.75747,1.94063,1.85129,6.8879,7.06716,6.97496,9.37282,0.5,-0.416312,other
5.83192,6.10724,5.9912,1.75747,1.94063,1.86594,6.8879,7.06716,6.96091,9.37202,0.5,-0.415477,other
5.92529,6.06041,5.99646,1.81943,1.933,1.87409,6.90585,7.0305,6.95521,9.37262,0.5,-0.415155,other
5.67135,6.06071,5.98345,1.75343,1.933,1.8611,6.83388,7.18493,6.96988,9.37271,0.495,-0.420172,other
5.67135,6.16486,5.97674,1.68176,1.99899,1.85455,6.83388,7.18493,6.97879,9.37405,2.45,-0.424974,other
5.67135,6.16486,5.97596,1.68176,1.99899,1.85383,6.83388,7.18493,6.98204,9.37586,2.45,-0.425174,other
5.84913,6.13837,5.94318,1.77303,1.95126,1.85981,6.89807,7.09694,7.00907,9.37622,0.5,-0.418337,other
5.83042,6.02165,5.90195,1.80492,1.90831,1.85495,6.94461,7.11639,7.04172,9.37346,1,-0.420307,other
5.82938,5.93637,5.88657,1.79563,1.90831,1.85368,7.00028,7.12597,7.05717,9.3751,0.5,-0.421235,other
5.82938,5.93561,5.88082,1.79563,1.89873,1.85294,7.0097,7.12597,7.06284,9.37561,3,-0.42158,other
5.82938,5.92529,5.88069,1.79563,1.89873,1.85247,6.98187,7.12567,7.06343,9.37588,4.635,-0.409328,other
5.82114,5.92529,5.87665,1.79579,1.91789,1.85239,6.98187,7.1541,7.06688,9.37594,26.775,-0.401721,other
5.79211,5.92529,5.86448,1.79579,1.91789,1.85096,7.00057,7.1541,7.0743,9.37363,30.45,-0.402154,other
5.79211,5.90673,5.85807,1.79579,1.90727,1.85176,7.02871,7.12537,7.07395,9.36951,0.525,-0.402136,other
5.79242,5.90718,5.85998,1.81374,1.89963,1.85311,7.02871,7.12537,7.0699,9.3679,8.4,-0.401906,other
5.79242,6.13448,5.86553,1.81374,1.93629,1.85507,7.01943,7.2144,7.07037,9.37214,16.275,-0.401918,other
2.70527,6.70819,5.43431,-1.55008,3.33359,1.65,6.31419,10.989,7.44916,9.44551,0.525,-0.421983,other
-1.94182,8.30046,4.42934,-1.55008,14.2819,4.28287,-3.91687,10.989,6.42079,10.1211,0.525,-0.328327,other
-7.08841,9.66514,3.33226,-1.55008,14.2819,7.50654,-8.32455,16.2399,4.71181,10.7675,0.525,-0.162752,other
-10.9655,9.66514,3.0951,4.57677,18.9827,9.99553,-8.32455,20.3104,3.10179,11.4321,2.625,-0.0162162,other
-10.9655,9.60035,2.62025,4.82756,18.9827,10.1763,-8.20574,20.3104,2.44626,11.2186,1.575,-0.0176158,other
-10.9724,10.6978,2.68438,4.82756,18.9827,9.81873,-8.20574,20.3471,2.81527,11.1455,2.625,-0.0424238,other
-10.9724,10.6978,2.19023,5.55898,14.6748,9.76036,-6.5608,20.3471,2.03986,10.5933,4.2,-0.0606392,other
-3.54264,5.59654,2.12984,5.77894,18.954,9.55682,-2.96189,5.51604,1.35643,10.0836,0.525,-0.0516245,other
-3.54264,5.59654,1.82716,5.77894,18.954,9.56777,-2.96189,5.51604,1.58213,10.0547,1.05,-0.0636402,other
-2.54381,4.74003,1.59816,7.71165,12.7264,9.62511,-1.98328,4.54714,1.08177,9.91233,0.525,-0.0207795,other
-1.64301,5.53789,2.00324,7.61812,12.7264,9.80489,-4.61298,7.72482,1.31002,10.2348,2.06,-0.000536715,other
-15.3811,9.02815,2.76935,1.83139,18.7778,10.2593,-10.3741,19.9374,1.99846,11.2283,1.515,0.00610497,other
-15.3811,11.8233,2.82294,1.32203,19.1012,10.0909,-10.3741,20.37,2.98812,11.4972,2,-0.00178757,other
-9.51999,11.8233,2.76795,0.103694,19.1012,10.262,-8.61111,20.37,2.86907,11.6277,2,-0.017189,other
-9.51999,12.4768,2.61487,0.103694,18.2584,9.91671,-8.5562,17.2843,2.59885,11.2016,1.96,-0.0325285,other
-9.51999,12.4768,2.50987,0.103694,18.2584,9.79578,-8.5562,17.2843,2.64422,11.069,1.96,-0.0437927,other
-5.52113,12.4768,1.64277,5.20359,16.145,9.62923,-5.92185,17.2843,1.33114,10.2179,3.395,-0.0299699,other
0.228797,3.19877,0.986915,8.90829,10.416,9.71574,-0.766137,1.34822,0.315508,9.79514,5.28,-0.00248745,other
0.228797,1.34134,0.687167,9.48348,10.0256,9.76783,-0.544979,0.888983,0.259145,9.79796,0.49,-0.0081702,other
0.228797,0.905145,0.672204,9.64569,9.94182,9.77629,-0.562337,0.320821,0.340067,9.80656,7,-0.0193227,other
0.484071,0.827634,0.659597,9.68385,9.85563,9.77805,-0.574154,-0.118512,0.404498,9.80934,9.09,-0.0236708,other
0.484071,0.807589,0.653611,9.68385,9.85578,9.77561,-0.668424,-0.216519,0.435088,9.80774,8.33,-0.0262553,other
0.494103,0.79083,0.646807,9.70181,9.85578,9.77639,-0.668424,-0.216519,0.455671,9.8089,8.33,-0.027523,other
0.465517,0.779601,0.633741,9.70181,9.83633,9.77815,-0.668424,-0.225953,0.479709,9.81096,9,-0.0284065,other
0.465517,0.779601,0.626666,9.69402,9.83618,9.77802,-0.660197,-0.255274,0.487609,9.81066,10,-0.0289002,other
0.385015,0.779601,0.61025,9.68654,9.90352,9.77566,-0.660648,-0.277878,0.477146,9.80683,5.88,-0.0288607,other
0.385015,1.04985,0.658902,9.602,10.0103,9.78221,-0.813277,-0.217568,0.487942,9.81807,0.49,-0.0294445,other
-3.54503,5.1846,0.947999,7.32125,11.6004,9.73855,-0.813277,6.28262,0.842687,9.90977,0.475,-0.00682039,other
-4.26044,5.1846,1.51864,7.32125,11.6004,9.66713,-1.46763,6.28262,0.916546,9.94688,0.485,-0.0110735,other
-4.26044,5.18728,2.08913,7.32125,11.6004,9.50576,-1.48843,6.28262,1.21372,9.95079,0.485,-0.0230414,other
-3.49401,5.18728,2.21868,7.53403,13.0812,9.39572,-2.18454,6.79273,1.66629,9.94619,0.48,-0.0456524,other
-3.49401,5.18728,2.09364,7.0733,14.38,9.34675,-2.18454,6.79273,1.69311,9.89218,0.475,-0.0712944,other
-6.13,10.2278,1.98634,7.0733,14.38,9.69666,-2.68747,9.44638,1.18785,10.1714,7.2,-0.0227147,other
-6.13,10.2278,1.65848,7.0733,11.8747,9.59848,-2.68747,9.44638,0.965215,9.96961,0.485,-0.0309913,other
0.379778,2.63404,1.23021,9.34642,9.98716,9.67113,-0.513853,1.36393,0.522759,9.78354,0.485,-0.0264916,other
0.427664,1.83693,1.06778,9.42108,9.8854,9.63888,0.0628502,1.37755,0.834546,9.742,1.47,-0.0503057,other
0.582382,1.87703,1.16391,9.42108,9.8854,9.62316,0.493054,1.37755,0.938421,9.74548,0.485,-0.0573353,other
0.058957,2.5498,1.28411,9.29016,9.87,9.60607,0.356135,1.37755,0.960765,9.75769,4.365,-0.0586456,other
0.058957,2.5498,1.26669,9.29016,9.89274,9.6189,0.289391,1.25903,0.863913,9.76944,3.84,-0.0532428,other
0.058957,2.48471,1.25238,9.30078,9.89274,9.63978,0.183608,1.2098,0.729593,9.77308,3.96,-0.043502,other
0.302267,2.32055,1.24417,9.38907,9.84635,9.64915,0.183608,1.00526,0.640034,9.76336,4.08,-0.0371247,other
0.371099,2.09954,1.24164,9.39834,9.82869,9.64418,0.156071,0.935976,0.634601,9.75562,4.08,-0.0367882,other
0.371099,2.09954,1.21313,9.39834,9.82869,9.65039,0.156071,0.935976,0.644719,9.75694,3.92,-0.0389058,other
0.533457,1.89933,1.23363,9.47301,9.81253,9.64961,0.31124,0.935976,0.655987,9.75323,4.455,-0.0392709,other
1.08022,1.40613,1.25883,9.56219,9.71811,9.63561,0.484816,0.851434,0.7034,9.7435,0.495,-0.0422135,other
0.935819,1.40613,1.22472,9.55382,9.7069,9.63333,0.609016,0.860113,0.748658,9.74027,0.48,-0.0464058,other
0.935819,1.36887,1.19353,9.55382,9.7069,9.64237,0.520885,0.860113,0.732026,9.74412,0.96,-0.0453299,other
0.935819,1.28253,1.15315,9.58284,9.76629,9.6609,0.492603,0.830183,0.659316,9.75242,0.485,-0.0403911,other
0.58193,1.39521,1.13482,9.58464,9.76629,9.66588,0.492603,0.852326,0.640865,9.75442,0.495,-0.0384545,other
-0.0058349,2.49264,1.18894,9.36632,9.83019,9.64589,0.492603,1.2324,0.738924,9.75999,0.485,-0.0451171,other
-0.12016,2.49264,1.20664,9.36632,9.87897,9.64275,0.346259,1.2324,0.771217,9.76949,3.395,-0.0470441,other
-0.12016,2.49264,1.02149,9.36632,9.95244,9.67799,0.346259,1.17764,0.799414,9.78514,0.49,-0.0483158,other
-0.844697,1.93614,0.75812,8.17791,10.1619,9.60686,0.417337,2.5691,1.02879,9.71309,0.485,-0.0622534,other
-1.00795,3.96521,1.1092,8.17791,10.9816,9.57158,-1.91923,2.5691,1.2251,9.79467,0.49,-0.0221583,other
-9.52359,14.1667,2.22081,3.75511,15.8141,9.60835,-7.51651,20.3722,2.17717,10.5174,4.41,-0.0180046,other
-9.52359,14.1667,2.67905,3.75511,15.8141,9.54018,-7.51651,20.3722,2.11176,10.5267,2.375,-0.0214664,other
-9.52359,14.1667,2.18696,3.75511,15.8141,9.47261,-7.51651,20.3722,2.32427,10.4005,2.375,-0.0820324,other
-2.80897,4.32702,1.33632,6.48014,12.0171,9.47289,-2.25607,8.23088,2.02686,9.89284,6.72,-0.112261,other
-1.13334,2.82019,1.05789,9.03278,10.3672,9.48454,0.997777,2.75944,1.81991,9.72279,7.275,-0.111406,other
0.578939,1.24078,1.05155,9.38412,9.59272,9.48039,1.59556,1.96472,1.7754,9.70313,7.84,-0.107933,other
0.904252,1.24078,1.06787,9.38412,9.55845,9.47613,1.62729,1.96278,1.78666,9.70246,0.49,-0.108651,other
-1.21939,1.26816,1.02262,9.37664,10.4256,9.52774,1.45386,2.58751,1.83816,9.76085,0.495,-0.110387,other
-2.99916,3.59366,1.12756,8.16026,10.8847,9.53947,-0.565328,4.52096,1.6406,9.79389,0.495,-0.0946091,other
-2.99916,3.59366,1.46084,8.16026,10.8847,9.58509,-1.25979,4.52096,1.18577,9.83721,0.495,-0.0306227,other
-4.65563,7.78856,1.68475,6.71702,13.1611,9.63915,-2.55669,10.4323,1.18158,9.99301,0.495,-0.00866366,other
-4.65563,7.78856,1.45407,6.71702,13.1611,9.67703,-2.55669,10.4323,0.955877,9.97576,7.35,-0.0108203,other
-4.65563,7.78856,1.10329,6.71702,13.1611,9.69758,-2.55669,10.4323,0.616769,9.91091,7.35,-0.0125548,other
0.491406,1.03653,0.791897,9.66694,9.90352,9.7539,-0.214724,0.286106,0.0668754,9.78677,3.96,-0.000263367,other
0.654058,1.19664,0.837738,9.55666,9.91384,9.74421,-0.0879844,0.733667,0.126791,9.78299,0.485,-0.00646463,other
0.696255,2.25307,1.19249,9.21055,9.91384,9.6746,-1.13184,0.911431,0.303956,9.76851,0.485,-0.00134397,other
-0.354938,4.44553,1.77814,7.75669,12.2984,9.72607,-3.21687,6.07492,0.883516,10.0075,4.275,-0.00192988,other
-4.48354,11.8434,2.19489,6.78719,12.8344,9.72925,-5.25417,16.4609,1.68288,10.4058,5.225,0.00718034,other
-4.48354,11.8434,1.90033,6.78719,12.8344,9.78769,-5.25417,16.4609,1.56481,10.4044,5.28,0.00281884,other
0.76494,2.01754,1.33197,9.25933,10.3387,9.70078,-0.848139,0.308553,0.418224,9.806,0.475,-0.0244321,other
0.827339,1.65437,1.3118,9.4775,9.89917,9.68879,-0.848139,-0.0104734,0.430337,9.78921,0.48,-0.0263138,other
0.76748,1.65437,1.25336,9.45715,9.93883,9.698,-1.02845,0.382769,0.3444,9.78885,0.485,-0.016603,other
0.382916,1.60125,0.967813,9.45715,9.93883,9.72817,-1.02845,0.437833,0.238165,9.78604,0.475,0.000137321,other
0.382916,1.25111,0.744069,9.53182,9.86984,9.73266,-0.478383,0.46791,0.236371,9.76643,0.48,-0.0125471,other
0.536595,2.9185,0.883215,8.80549,10.6307,9.7448,-0.372296,2.97986,0.444042,9.81569,0.97,-0.0256041,other
-6.49286,5.10274,1.5422,5.08763,16.1534,9.56299,-5.06308,5.08029,1.32145,9.93315,0.485,-0.0535572,other
-6.49286,6.13359,1.98424,5.08763,16.1534,9.56071,-5.06308,5.08029,1.63331,10.0733,0.485,-0.0532488,other
-13.0997,13.24,2.91265,4.99351,16.1534,9.8185,-8.77271,20.3718,2.16336,10.9502,2.425,-0.0247154,other
-13.0997,14.3134,2.58327,4.25565,17.8653,9.68101,-8.77271,20.3818,2.70091,11.0202,1.96,-0.0336264,other
-4.11813,14.3134,2.70969,4.25565,17.8653,9.77249,-5.62123,20.3818,2.35892,10.9299,2.94,-0.0264477,other
-4.11813,11.6044,2.11783,4.25565,17.6662,9.74605,-5.62123,19.3583,1.74079,10.4725,2.94,0.00425498,other
-4.11813,11.6044,1.74453,5.8183,14.7351,9.47354,-4.97675,19.3583,1.58369,10.0531,7,-0.0283956,other
-2.20504,5.07326,1.60625,6.78449,14.4453,9.54897,-3.6628,6.0426,1.54891,9.94267,0.515,-0.0578505,other
-2.20504,5.07326,1.82973,6.78449,14.4453,9.4345,-3.6628,6.0426,1.43803,9.84244,0.515,-0.0482058,other
1.19649,3.8039,2.06735,8.82194,10.517,9.57367,-3.6628,2.22523,0.619691,9.84362,6.565,-0.0225175,other
0.834518,4.04316,1.89815,8.92669,10.0014,9.56164,-1.78396,0.683987,0.762189,9.79636,0.99,-0.0433551,other
-1.97385,12.2932,2.27712,5.58696,13.7502,9.53361,-2.84622,16.8677,1.34584,10.0941,4.41,-0.0075207,other
-5.0604,12.2932,2.52916,5.13461,16.302,9.85396,-3.85657,16.8677,1.74231,10.6062,4.85,0.00136372,other
-5.0604,13.2771,2.4563,4.56988,17.6624,9.51082,-5.43927,20.3531,2.0876,10.464,2.45,-0.00169024,other
-3.73163,13.2771,2.59318,4.56988,17.6624,9.84006,-5.43927,20.3531,2.45373,10.9767,2.475,-0.0364139,other
-1.95365,11.1079,2.35278,5.02478,16.1397,9.6182,-5.07087,12.5759,1.65338,10.3864,2.475,-0.0392436,other
-1.95365,11.1079,2.21438,5.02478,16.1397,9.54745,-3.4111,12.5759,1.42216,10.1726,0.505,-0.0592898,other
0.809384,3.31504,1.86096,8.17357,10.4575,9.48978,-0.593012,2.09072,1.01686,9.74916,0.49,-0.0581052,other
0.907243,3.29095,1.75819,8.87372,9.65767,9.4374,0.264708,1.82197,1.3227,9.69426,4.5,-0.0784974,other
1.57627,1.98118,1.77247,9.32741,9.55786,9.44902,1.16521,1.45371,1.30358,9.70236,0.51,-0.0761315,other
1.59497,1.98118,1.80286,9.35361,9.55786,9.44351,1.16521,1.45371,1.29311,9.7011,0.5,-0.0770301,other
1.59497,1.9517,1.80462,9.36513,9.55786,9.44768,1.16521,1.378,1.27597,9.70311,5.335,-0.0783856,other
1.60365,2.05525,1.82921,9.36497,9.60364,9.45967,0.683683,1.39999,1.21635,9.71289,0.485,-0.0744894,other
1.36857,2.05525,1.75599,9.36497,9.77334,9.51937,0.0469832,1.39999,0.841468,9.72792,0.49,-0.0505411,other
1.26517,1.95753,1.5673,9.39715,9.77334,9.60577,0.0469832,1.2984,0.427298,9.74865,0.505,-0.0247005,other
1.26517,1.81374,1.42703,9.50204,9.77334,9.65502,0.0914265,0.497986,0.233196,9.76348,1,-0.0137149,other
1.26548,1.53557,1.41218,9.57536,9.73846,9.65618,0.0650959,0.332197,0.220138,9.7617,0.485,-0.0133894,other
1.2945,1.5438,1.4318,9.54708,9.72036,9.65213,0.0650959,0.323959,0.218022,9.76043,0.48,-0.0134147,other
1.34163,1.58195,1.46674,9.54708,9.70046,9.6438,0.151433,0.353889,0.243892,9.75796,0.495,-0.01459,other
1.37051,1.58195,1.49068,9.54708,9.71003,9.63771,0.187943,0.373639,0.262669,9.75606,0.505,-0.0154071,other
1.3789,1.58195,1.49785,9.56713,9.71766,9.63583,0.15966,0.373639,0.274228,9.7556,12,-0.0162491,other
1.36962,1.58181,1.47001,9.56713,9.71766,9.64282,0.131084,0.373639,0.267957,9.75813,8.91,-0.0160282,other
1.35002,1.54305,1.45546,9.56713,9.71931,9.6446,0.121503,0.363313,0.26452,9.7576,10.29,-0.0159725,other
1.35002,1.54305,1.45093,9.57626,9.71931,9.64548,0.121503,0.342513,0.259989,9.75765,10.185,-0.0158585,other
1.33176,1.53422,1.44092,9.58449,9.71931,9.64865,0.160563,0.352987,0.261675,9.75931,9.975,-0.0163116,other
1.22702,1.53422,1.42235,9.58449,9.70898,9.65,0.150687,0.352987,0.260326,9.75794,10.56,-0.0160489,other
1.22702,1.82182,1.42507,9.56713,9.73054,9.64999,-0.0134644,0.331442,0.227919,9.75821,0.475,-0.0141098,other
0.824044,2.12393,1.45091,9.34343,9.85369,9.64512,-0.0499742,0.363617,0.186531,9.75813,0.47,-0.0115548,other
0.810433,2.51478,1.50199,9.34148,10.1148,9.6423,-1.51865,0.363617,0.258966,9.77253,0.475,-0.00341301,other
0.810433,4.33331,2.09949,7.28787,10.4778,9.52027,-1.51865,3.28526,0.693491,9.85008,0.48,-0.0131133,other
-1.66889,8.06403,2.9351,3.01083,12.4909,8.66167,-1.51865,8.88809,2.14147,9.76303,0.485,-0.104427,other
-1.66889,11.1344,4.83884,-0.308553,12.4909,5.69508,-0.192581,8.88809,4.27147,9.68956,0.49,-0.254707,other
-1.66889,11.1344,6.5151,-0.364215,12.4909,2.64021,0.0761675,8.88809,5.30774,9.66789,0.49,-0.319294,other
5.62452,9.37904,7.6319,-0.364215,1.53197,0.416245,3.64184,7.38888,5.43752,9.44532,0.485,-0.333247,other
7.3187,9.37904,8.01293,-0.364215,1.0506,0.195635,3.64184,5.45139,4.97704,9.44428,0.96,-0.308866,other
6.58024,9.30257,8.03982,-0.901261,0.72289,0.223026,3.05886,5.78178,4.9357,9.44236,0.485,-0.302912,other
6.58024,9.30257,8.1173,-0.901261,0.72289,0.244512,3.05886,5.78178,4.81894,9.44914,0.495,-0.289708,other
6.58024,9.30257,8.16923,-0.901261,0.72289,0.253642,3.05886,5.78178,4.74331,9.45368,14.5,-0.282409,other
7.73978,8.37813,8.16393,0.0965161,0.299423,0.210293,4.61672,4.88742,4.74028,9.44298,3,-0.282853,other
8.06044,8.29254,8.17049,0.0855916,0.362715,0.210601,4.60924,4.81828,4.73692,9.44689,1.94,-0.291435,other
8.03276,8.31064,8.17842,0.0855916,0.362715,0.202654,4.55897,4.84597,4.72316,9.44679,3.325,-0.296681,other
8.03276,8.38815,8.18777,0.0855916,0.362715,0.196099,4.55897,4.84597,4.71086,9.44866,2.425,-0.289789,other
8.04264,8.38815,8.19858,0.0876902,0.285361,0.184829,4.55897,4.83848,4.69628,9.45041,2.4,-0.291915,other
8.04264,8.38815,8.17993,0.11507,0.285361,0.179687,4.59861,4.81813,4.71414,9.44304,0.49,-0.287047,other
8.0618,8.34835,8.17278,-0.250342,0.259923,0.152356,4.54205,4.9341,4.72836,9.44359,9.9,-0.284982,other
7.58355,8.34835,8.13362,-0.295236,0.676054,0.179336,4.54205,5.35922,4.81175,9.45459,0.5,-0.286907,other
6.66375,8.3476,7.70462,-0.295236,1.26981,0.481165,4.54205,6.25434,5.32442,9.41775,0.505,-0.313868,other
6.66375,8.3476,7.29693,0.172085,1.26981,0.798438,4.69647,6.25434,5.83306,9.39812,0.485,-0.358208,other
6.81308,7.37002,7.10503,0.70972,1.0476,0.901122,5.89281,6.31494,6.06203,9.38367,3.84,-0.376741,other
6.91828,7.37002,7.08735,0.814316,1.0476,0.916085,5.9199,6.31494,6.07685,9.38106,9.7,-0.373821,other
6.90765,7.29386,7.08607,0.798155,1.06631,0.924364,5.97078,6.23713,6.08367,9.38531,3.465,-0.366709,other
6.90765,7.29386,7.08238,0.798155,1.06631,0.926714,5.97078,6.24611,6.08361,9.38278,3.43,-0.370442,other
6.90765,7.51607,7.10143,0.703139,1.06631,0.917575,5.74214,6.24611,6.0617,9.38257,0.475,-0.380691,other
6.91813,7.98997,7.21487,0.27174,1.02845,0.85928,5.12189,6.16935,5.92968,9.38546,0.475,-0.37212,other
6.42747,9.27804,7.54206,-0.86684,1.02845,0.606882,4.3583,6.16935,5.51939,9.39312,0.485,-0.338994,other
6.42747,10.7214,7.89128,-1.34254,0.926101,0.398448,-0.217274,7.29356,5.1104,9.44305,0.97,-0.3118,other
6.42747,10.7214,7.95636,-1.34254,0.155473,0.334962,-0.217274,7.29356,5.05633,9.46095,9.8,-0.305388,other
6.65237,10.7214,7.93106,-1.34254,0.273387,0.329136,-0.217274,7.29356,5.07965,9.44885,10.89,-0.303704,other
7.23191,8.55365,7.90138,-0.69401,0.273387,0.332522,4.50584,5.73016,5.13042,9.4296,10.5,-0.305705,other
7.23191,8.57026,7.99346,-0.803843,0.273387,0.410395,4.44494,5.73016,5.00765,9.44761,0.49,-0.304447,other
7.39187,8.86459,8.09384,-0.803843,0.562631,0.424394,4.44494,5.49973,4.91131,9.48379,0.495,-0.295702,other
7.0727,8.86459,7.92022,-0.803843,0.874627,0.479895,4.44494,5.81965,5.0699,9.43425,0.5,-0.30209,other
7.0727,9.36064,7.90669,-0.521032,0.874627,0.364075,3.84086,5.81965,5.06271,9.42307,0.495,-0.304589,other
7.39157,9.36064,8.10737,-0.521032,0.865497,0.340855,3.84086,5.77102,4.79815,9.44974,0.48,-0.29766,other
7.92802,9.36064,8.30947,-0.521032,0.354634,0.299149,3.84086,4.84417,4.56227,9.49019,0.49,-0.277515,other
7.92802,8.45758,8.19476,-0.378425,-0.191983,0.288519,4.46633,4.88367,4.68594,9.44537,2.91,-0.288237,other
7.92802,8.45758,8.19784,-0.378425,-0.191983,0.279503,4.46633,4.88367,4.68897,9.44945,2.91,-0.288414,other
7.94688,8.45758,8.19919,-0.350898,-0.197818,0.275255,4.46633,4.86362,4.68756,9.44981,2.94,-0.285371,other
7.95764,8.448,8.19246,-0.350898,-0.197818,0.272173,4.48579,4.86362,4.6894,9.44466,2.94,-0.285512,other
7.96588,8.39788,8.19415,-0.325911,-0.216676,0.268798,4.53277,4.85464,4.68412,9.44298,2.88,-0.29115,other
8.05296,8.35898,8.202,-0.382024,-0.198416,0.267251,4.55058,4.77982,4.67913,9.44702,2.94,-0.284926,other
8.03426,8.36047,8.20451,-0.382024,-0.198416,0.262545,4.55118,4.79763,4.67581,9.44746,2.91,-0.28765,other
8.03426,8.36092,8.21046,-0.366461,-0.157121,0.262066,4.50135,4.79763,4.66884,9.44927,2.85,-0.293256,other
8.03426,8.36092,8.20237,-0.366461,-0.0724214,0.237265,4.50135,4.79763,4.67749,9.44587,2.85,-0.293784,other
8.09815,8.36092,8.20172,-0.366461,-0.0724214,0.218258,4.50135,4.78866,4.6835,9.44753,2.45,-0.285179,other
8.09815,8.25378,8.19571,-0.280271,-0.0724214,0.211376,4.6266,4.78866,4.68871,9.44459,2.475,-0.282657,other
8.12838,8.2635,8.20206,-0.271288,-0.148883,0.220081,4.61732,4.73269,4.68153,9.44669,2.88,-0.291054,other
8.14754,8.27263,8.20348,-0.271288,-0.148883,0.21773,4.61717,4.73269,4.67693,9.44559,14.7,-0.284834,other
8.14723,8.31049,8.20746,-0.271288,-0.148883,0.21756,4.58964,4.74122,4.67352,9.44738,4,-0.278927,other
8.10967,8.31049,8.20894,-0.281919,-0.14754,0.218128,4.58964,4.76007,4.67022,9.44708,3.06,-0.27325,other
8.10967,8.31049,8.20751,-0.308102,-0.14754,0.228127,4.58964,4.76007,4.67227,9.44713,2.97,-0.28165,other
8.10967,8.2831,8.20387,-0.308102,-0.16625,0.242966,4.59816,4.76007,4.67744,9.44687,2.425,-0.287789,other
8.12883,8.28386,8.20499,-0.30975,-0.176273,0.249181,4.59861,4.75184,4.67842,9.44846,3.43,-0.284916,other
8.07092,8.34117,8.20532,-0.328157,-0.177616,0.250743,4.53172,4.7894,4.67847,9.44889,2.525,-0.27644,other
8.05251,8.37079,8.20513,-0.328157,-0.177616,0.251522,4.51317,4.79838,4.67328,9.44634,2.94,-0.284563,other
8.01301,8.56487,8.23823,-0.449209,-0.160112,0.250447,4.39002,4.82651,4.63499,9.45684,0.475,-0.291073,other
7.46325,8.57265,8.14491,-0.449209,0.167888,0.230714,4.16961,5.36205,4.73977,9.43359,0.475,-0.2974,other
7.46325,9.74071,8.21672,-1.01573,0.167888,0.333435,3.4554,5.37104,4.6199,9.4592,0.485,-0.283699,other
7.42016,9.74071,8.21675,-1.01573,0.167888,0.383481,3.4554,5.37104,4.58049,9.43961,0.49,-0.278341,other
7.42016,9.32921,8.36412,-1.01573,0.0181029,0.445878,3.4554,4.82277,4.40056,9.4706,0.485,-0.270294,other
8.20934,8.40281,8.29164,-0.483022,-0.330696,0.413463,4.44629,4.6269,4.51707,9.45134,3.395,-0.277916,other
8.23956,8.34401,8.29377,-0.471499,-0.369001,0.419896,4.46379,4.57004,4.51458,9.45227,5.28,-0.280663,other
